distortion,level,model,class_name,map_50_95,ap_50,precision_50,recall_50,mean_matched_iou_50,gt_count,prediction_count
LowLight,0.4,fine_tuned,car,0.36890881352798344,0.586125157927647,0.08846708846708846,0.7009674582233949,0.7755513601345826,1137.0,9009.0
LowLight,0.4,fine_tuned,motorcycle,0.051648512599873596,0.1402463686473434,0.04642857142857143,0.35135135135135137,0.6863648986727197,37.0,280.0
LowLight,0.4,fine_tuned,bus,0.2275783828382838,0.27828854314002827,0.1044776119402985,0.3333333333333333,0.8728306561956272,21.0,67.0
LowLight,0.4,fine_tuned,train,0.004207920792079208,0.02103960396039604,0.009433962264150943,0.3333333333333333,0.5740622688142124,3.0,106.0
LowLight,0.4,fine_tuned,truck,0.20137326335859157,0.26552998811089307,0.02249134948096886,0.5652173913043478,0.7729030685014554,23.0,578.0
LowLight,0.25,pretrained,person,0.15323488341685582,0.2899138521688494,0.06063136796392183,0.5076923076923077,0.7208474866057418,715.0,5987.0
LowLight,0.25,pretrained,bicycle,0.07218524135724305,0.13797413973310016,0.06255430060816682,0.2589928057553957,0.684351317520278,278.0,1151.0
LowLight,0.25,pretrained,car,0.30965745832249747,0.4961464997900856,0.10033060227109386,0.613896218117854,0.7660733428096883,1137.0,6957.0
LowLight,0.25,pretrained,motorcycle,0.04202630084437016,0.11804573314474305,0.12307692307692308,0.21621621621621623,0.6780310331253964,37.0,65.0
LowLight,0.25,pretrained,bus,0.2719710452693947,0.33925848057185687,0.03313253012048193,0.5238095238095238,0.8470955401817176,21.0,332.0
LowLight,0.25,pretrained,train,0.03366336633663366,0.1122112211221122,0.007246376811594203,0.3333333333333333,0.609927893943764,3.0,138.0
LowLight,0.25,pretrained,truck,0.1620332076168692,0.2107143168168118,0.024719101123595506,0.4782608695652174,0.827461704008117,23.0,445.0
LowLight,0.25,fine_tuned,person,0.19668449561702833,0.37704655388830005,0.024779604479390042,0.5818181818181818,0.7239093315267632,715.0,16788.0
LowLight,0.25,fine_tuned,bicycle,0.12403327779487842,0.2696872768091527,0.04266359181320265,0.5323741007194245,0.6857234747303101,278.0,3469.0
LowLight,0.25,fine_tuned,car,0.3649494001369043,0.5776972875854394,0.08028383172833249,0.6965699208443272,0.7752643681534703,1137.0,9865.0
LowLight,0.25,fine_tuned,motorcycle,0.045584865201583676,0.12832773295478367,0.0425531914893617,0.32432432432432434,0.7025234596626735,37.0,282.0
LowLight,0.25,fine_tuned,bus,0.23967377506981463,0.28655750190403656,0.0945945945945946,0.3333333333333333,0.9023354195664898,21.0,74.0
LowLight,0.25,fine_tuned,train,0.00306030603060306,0.0153015301530153,0.0064516129032258064,0.3333333333333333,0.5670968384280404,3.0,155.0
LowLight,0.25,fine_tuned,truck,0.20545036124204588,0.2668115989534552,0.022727272727272728,0.5652173913043478,0.7797571418830991,23.0,572.0
LowLight,0.1,pretrained,person,0.10284662430168623,0.204867936142764,0.05663824604141291,0.3902097902097902,0.7026112997049179,715.0,4926.0
LowLight,0.1,pretrained,bicycle,0.041371731745188,0.07230263580701529,0.06386554621848739,0.1366906474820144,0.6951380951795104,278.0,595.0
LowLight,0.1,pretrained,car,0.2410289963186519,0.3939870404098246,0.08853177501826151,0.5329815303430079,0.7526912911191442,1137.0,6845.0
LowLight,0.1,pretrained,motorcycle,0.004255378545373334,0.014144271570014142,0.03278688524590164,0.05405405405405406,0.5798062779875732,37.0,61.0
LowLight,0.1,pretrained,bus,0.17414407589827305,0.22638428439117203,0.05263157894736842,0.47619047619047616,0.8068251613650865,21.0,190.0
LowLight,0.1,pretrained,train,0.016831683168316833,0.16831683168316833,0.0045045045045045045,0.3333333333333333,0.547037771555446,3.0,222.0
LowLight,0.1,pretrained,truck,0.08685501951868142,0.11946445259582544,0.04,0.30434782608695654,0.8107169865639158,23.0,175.0
LowLight,0.1,fine_tuned,person,0.1640158995715798,0.31994301775330813,0.025211151330412143,0.5552447552447553,0.7098429595486777,715.0,15747.0
LowLight,0.1,fine_tuned,bicycle,0.08722520522386301,0.20336274799308718,0.031133250311332503,0.44964028776978415,0.6731266725313264,278.0,4015.0
LowLight,0.1,fine_tuned,car,0.3438930242790206,0.5544936720596869,0.05858601249428615,0.6763412489006156,0.7695801332371398,1137.0,13126.0
LowLight,0.1,fine_tuned,motorcycle,0.04811252093624947,0.11725645005445424,0.035856573705179286,0.24324324324324326,0.6914505652059009,37.0,251.0
LowLight,0.1,fine_tuned,bus,0.15609842616914754,0.2062818526750634,0.06060606060606061,0.2857142857142857,0.8486275498549434,21.0,99.0
LowLight,0.1,fine_tuned,train,0.0024592607043955627,0.008562432597939597,0.009259259259259259,0.6666666666666666,0.576807944750322,3.0,216.0
LowLight,0.1,fine_tuned,truck,0.15403817452250018,0.21393575176662755,0.01818181818181818,0.5652173913043478,0.7562936985902045,23.0,715.0
MotionBlur,3.0,pretrained,person,0.18805297813333555,0.3462628071317206,0.06253898939488459,0.5608391608391609,0.731373403865259,715.0,6412.0
MotionBlur,3.0,pretrained,bicycle,0.0919276440651399,0.1748270229867718,0.06827880512091039,0.34532374100719426,0.6897499069620151,278.0,1406.0
MotionBlur,3.0,pretrained,car,0.32675158841742824,0.5254757300557614,0.09424218951717016,0.6420404573438874,0.7657906750169597,1137.0,7746.0
MotionBlur,3.0,pretrained,motorcycle,0.04876047202605523,0.12034203420342035,0.0625,0.24324324324324326,0.6852201922843962,37.0,144.0
MotionBlur,3.0,pretrained,bus,0.33223399363924394,0.4400291041098113,0.02591792656587473,0.5714285714285714,0.8139067157014134,21.0,463.0
MotionBlur,3.0,pretrained,train,0.04328147100424328,0.16831683168316833,0.011235955056179775,0.3333333333333333,0.5784338861311857,3.0,89.0
MotionBlur,3.0,pretrained,truck,0.17024941236167007,0.21861167481867047,0.020172910662824207,0.6086956521739131,0.7650227363042744,23.0,694.0
MotionBlur,3.0,fine_tuned,person,0.2088355851646016,0.40300702443651154,0.02645113886847906,0.6041958041958042,0.7248066529111088,715.0,16332.0
MotionBlur,3.0,fine_tuned,bicycle,0.1303160251431862,0.2861954234721789,0.04778156996587031,0.5539568345323741,0.6891136962725615,278.0,3223.0
MotionBlur,3.0,fine_tuned,car,0.37410891542717756,0.5910525629318295,0.08925016589250166,0.7097625329815304,0.7761986749412302,1137.0,9042.0
MotionBlur,3.0,fine_tuned,motorcycle,0.06968027173447297,0.17285208802623508,0.04477611940298507,0.32432432432432434,0.7090676881009829,37.0,268.0
MotionBlur,3.0,fine_tuned,bus,0.2521951537258989,0.2922963348966476,0.10256410256410256,0.38095238095238093,0.8910525841523851,21.0,78.0
MotionBlur,3.0,fine_tuned,train,0.0,0.0,0.0,0.0,0.0,3.0,92.0
MotionBlur,3.0,fine_tuned,truck,0.21539540867149295,0.2790519144633096,0.017639077340569877,0.5652173913043478,0.7816500478944265,23.0,737.0
MotionBlur,5.0,pretrained,person,0.18616998981137917,0.34031625984156794,0.0631426735218509,0.5496503496503496,0.7306008036178455,715.0,6224.0
MotionBlur,5.0,pretrained,bicycle,0.09108005106669595,0.1746850669258083,0.0681986656782802,0.33093525179856115,0.6834423667718807,278.0,1349.0
MotionBlur,5.0,pretrained,car,0.32475124040080433,0.5271899628391193,0.09265579572746808,0.644678979771328,0.7619317201030888,1137.0,7911.0
MotionBlur,5.0,pretrained,motorcycle,0.045211411407061405,0.11131541725601132,0.041666666666666664,0.16216216216216217,0.6617844614731845,37.0,144.0
MotionBlur,5.0,pretrained,bus,0.31289680024340466,0.3819996436263345,0.024444444444444446,0.5238095238095238,0.8374912663575317,21.0,450.0
MotionBlur,5.0,pretrained,train,0.05891089108910891,0.16831683168316833,0.013157894736842105,0.3333333333333333,0.5673079248758655,3.0,76.0
MotionBlur,5.0,pretrained,truck,0.1710871679061948,0.21707395936928156,0.021116138763197588,0.6086956521739131,0.7647133390940285,23.0,663.0
MotionBlur,5.0,fine_tuned,person,0.20862732060948247,0.4025974025225955,0.026688753911282902,0.6083916083916084,0.7255404340010873,715.0,16299.0
MotionBlur,5.0,fine_tuned,bicycle,0.13175224912283015,0.288961722588121,0.04811982154238369,0.5431654676258992,0.6844252237114067,278.0,3138.0
MotionBlur,5.0,fine_tuned,car,0.3728865691694051,0.5911788830304298,0.0913911768024371,0.712401055408971,0.7746383255215087,1137.0,8863.0
MotionBlur,5.0,fine_tuned,motorcycle,0.0642245246448199,0.1645810317143817,0.04436860068259386,0.35135135135135137,0.7016003694401898,37.0,293.0
MotionBlur,5.0,fine_tuned,bus,0.23839383938393835,0.28767876787678764,0.10256410256410256,0.38095238095238093,0.8920743554170194,21.0,78.0
MotionBlur,5.0,fine_tuned,train,0.0,0.0,0.0,0.0,0.0,3.0,87.0
MotionBlur,5.0,fine_tuned,truck,0.20169526868485152,0.2677228401382782,0.017980636237897647,0.5652173913043478,0.7687584866836995,23.0,723.0
MotionBlur,9.0,pretrained,person,0.1691409629783589,0.3141522074422349,0.06577761758875474,0.5104895104895105,0.7210173248154249,715.0,5549.0
MotionBlur,9.0,pretrained,bicycle,0.07457196412321931,0.14684375734817373,0.07384341637010676,0.29856115107913667,0.6953727891338506,278.0,1124.0
MotionBlur,9.0,pretrained,car,0.30975573016029984,0.5005262610597458,0.08036830737751506,0.6218117854001759,0.7643432701511224,1137.0,8797.0
MotionBlur,9.0,pretrained,motorcycle,0.03448968720842452,0.10935093509350935,0.031088082901554404,0.16216216216216217,0.6499461859585131,37.0,193.0
MotionBlur,9.0,pretrained,bus,0.293645546514568,0.38410685311244935,0.028846153846153848,0.5714285714285714,0.8317173399074483,21.0,416.0
MotionBlur,9.0,pretrained,train,0.02524752475247525,0.08415841584158416,0.00980392156862745,0.3333333333333333,0.6017380956742244,3.0,102.0
MotionBlur,9.0,pretrained,truck,0.15812725235428932,0.19939391354004624,0.020061728395061727,0.5652173913043478,0.7870781836478893,23.0,648.0
MotionBlur,9.0,fine_tuned,person,0.2028642907918105,0.3912244444784387,0.027335439365611502,0.593006993006993,0.7222777449903903,715.0,15511.0
MotionBlur,9.0,fine_tuned,bicycle,0.1170679902890606,0.27227573041554093,0.04883081155433287,0.5107913669064749,0.6750005284671806,278.0,2908.0
MotionBlur,9.0,fine_tuned,car,0.3663408512166598,0.5858249629996675,0.08333333333333333,0.714160070360598,0.7690794034234261,1137.0,9744.0
MotionBlur,9.0,fine_tuned,motorcycle,0.0465425980400201,0.12205037644360892,0.0345821325648415,0.32432432432432434,0.7038129280377511,37.0,347.0
MotionBlur,9.0,fine_tuned,bus,0.23875200377180575,0.3013861386138614,0.08490566037735849,0.42857142857142855,0.8810059533477278,21.0,106.0
MotionBlur,9.0,fine_tuned,train,0.0,0.0,0.0,0.0,0.0,3.0,110.0
MotionBlur,9.0,fine_tuned,truck,0.1981557498493756,0.2537609669581311,0.017105263157894738,0.5652173913043478,0.7751921254170788,23.0,760.0
MotionBlur,15.0,pretrained,person,0.137435045755463,0.2517339747708192,0.056962025316455694,0.427972027972028,0.7212457757566373,715.0,5372.0
MotionBlur,15.0,pretrained,bicycle,0.0601765602837032,0.1161761403640395,0.06313834726090993,0.2446043165467626,0.6926689763157564,278.0,1077.0
MotionBlur,15.0,pretrained,car,0.2683249333263758,0.4457375293898581,0.07142081840877021,0.5787159190853123,0.7524949607767005,1137.0,9213.0
MotionBlur,15.0,pretrained,motorcycle,0.042261922747612674,0.11839190281700493,0.027190332326283987,0.24324324324324326,0.6806947360548041,37.0,331.0
MotionBlur,15.0,pretrained,bus,0.2500763339594523,0.3187387077518025,0.024336283185840708,0.5238095238095238,0.8190511208544223,21.0,452.0
MotionBlur,15.0,pretrained,train,0.01749174917491749,0.16831683168316833,0.007194244604316547,0.3333333333333333,0.5445506254873095,3.0,139.0
MotionBlur,15.0,pretrained,truck,0.1283435270275567,0.18658072722065405,0.02594810379241517,0.5652173913043478,0.7343488771635214,23.0,501.0
MotionBlur,15.0,fine_tuned,person,0.17657640220210136,0.3481826261491405,0.02609589921583751,0.5678321678321678,0.7094067585437617,715.0,15558.0
MotionBlur,15.0,fine_tuned,bicycle,0.09936753406398585,0.22297178257554517,0.04130643611911623,0.46402877697841727,0.6750454211037685,278.0,3123.0
MotionBlur,15.0,fine_tuned,car,0.35143159189136625,0.5711632131844032,0.07972688020885631,0.6983289357959542,0.7648718203991818,1137.0,9959.0
MotionBlur,15.0,fine_tuned,motorcycle,0.04705083913572242,0.10507160785352689,0.027918781725888325,0.2972972972972973,0.6810684150474693,37.0,394.0
MotionBlur,15.0,fine_tuned,bus,0.23508323359808508,0.3078011097813078,0.06299212598425197,0.38095238095238093,0.8652852513456184,21.0,127.0
MotionBlur,15.0,fine_tuned,train,0.0,0.0,0.0,0.0,0.0,3.0,131.0
MotionBlur,15.0,fine_tuned,truck,0.16215553531519983,0.2191573675738974,0.014175257731958763,0.4782608695652174,0.7821297577788215,23.0,776.0
MotionBlur,25.0,pretrained,person,0.08895309452503734,0.18102358845005206,0.04258195336262251,0.35244755244755244,0.6967161058568324,715.0,5918.0
MotionBlur,25.0,pretrained,bicycle,0.03531207691458958,0.0769226300100688,0.05535924617196702,0.16906474820143885,0.6693704074329637,278.0,849.0
MotionBlur,25.0,pretrained,car,0.21091127503202073,0.3668028729353878,0.07107155918566378,0.5127528583992964,0.7334018782474151,1137.0,8203.0
MotionBlur,25.0,pretrained,motorcycle,0.038056577884743925,0.1047417337473596,0.011936339522546418,0.24324324324324326,0.6646387258934146,37.0,754.0
MotionBlur,25.0,pretrained,bus,0.19361623624032437,0.2521110442975262,0.0223463687150838,0.5714285714285714,0.8214319049684636,21.0,537.0
MotionBlur,25.0,pretrained,train,0.008415841584158416,0.08415841584158416,0.0031746031746031746,0.3333333333333333,0.508074041323675,3.0,315.0
MotionBlur,25.0,pretrained,truck,0.033762967784621956,0.06571354638752933,0.027559055118110236,0.30434782608695654,0.7787107933047528,23.0,254.0
MotionBlur,25.0,fine_tuned,person,0.1375972311808215,0.28192211662792094,0.023221067048496545,0.5216783216783217,0.6935698310885058,715.0,16063.0
MotionBlur,25.0,fine_tuned,bicycle,0.07469783215769363,0.185239964507395,0.03257328990228013,0.4316546762589928,0.6587513032053345,278.0,3684.0
MotionBlur,25.0,fine_tuned,car,0.31537709845658435,0.5363265793290356,0.07664305391578119,0.6851363236587511,0.7463928757265431,1137.0,10164.0
MotionBlur,25.0,fine_tuned,motorcycle,0.06682788782638441,0.14025944390715592,0.0275,0.2972972972972973,0.7043291013056757,37.0,400.0
MotionBlur,25.0,fine_tuned,bus,0.2090876944837341,0.2968725443972969,0.05172413793103448,0.42857142857142855,0.7785208162215032,21.0,174.0
MotionBlur,25.0,fine_tuned,train,0.0,0.0,0.0,0.0,0.0,3.0,155.0
MotionBlur,25.0,fine_tuned,truck,0.06981572771171227,0.11987721122546774,0.01358695652173913,0.43478260869565216,0.720647982875595,23.0,736.0
