distortion,level,condition,class_id,class_name,iou,class_accuracy,gt_pixels,pred_pixels
SevereJPEG,40.0,distorted,2,building,0.8110519314229738,0.9306368965122637,1572940,1695757
SevereJPEG,40.0,distorted,3,wall,0.0,0.0,4345,576
SevereJPEG,40.0,distorted,4,fence,0.05435631612582546,0.38917132689374684,3934,25763
SevereJPEG,40.0,distorted,5,pole,0.25024801455726087,0.4376925360947185,107772,127896
SevereJPEG,40.0,distorted,6,traffic light,0.6226490596238495,0.6464379135251577,64990,44495
SevereJPEG,40.0,distorted,7,traffic sign,0.6303293092909535,0.7275232594029719,90716,79986
SevereJPEG,40.0,distorted,8,vegetation,0.8369353791384627,0.8984271405707703,1923821,1869761
SevereJPEG,40.0,distorted,9,terrain,0.4203579660040334,0.4716765107993615,148481,88162
SevereJPEG,40.0,distorted,10,sky,0.916002398273685,0.9485641038846591,349503,343950
SevereJPEG,40.0,distorted,11,person,0.2923316465550798,0.38540490608642103,97430,68570
SevereJPEG,40.0,distorted,12,rider,0.0,0.0,5979,0
SevereJPEG,40.0,distorted,13,car,0.8669364587882947,0.9509154759384136,935142,979827
SevereJPEG,40.0,distorted,14,truck,0.5418174041665924,0.6210904782333354,48951,37565
SevereJPEG,40.0,distorted,15,bus,,,0,0
SevereJPEG,40.0,distorted,16,train,,,0,0
SevereJPEG,40.0,distorted,17,motorcycle,0.0,,0,68
SevereJPEG,40.0,distorted,18,bicycle,0.21668278529980659,0.40508045561381306,11062,14099
SevereJPEG,40.0,restored,0,road,0.9670659506543886,0.9801232570830843,3477934,3455763
SevereJPEG,40.0,restored,1,sidewalk,0.6640306535018059,0.7943694810993154,403160,399392
SevereJPEG,40.0,restored,2,building,0.7936773647033105,0.9232717077574478,1572940,1709086
SevereJPEG,40.0,restored,3,wall,0.0,0.0,4345,598
SevereJPEG,40.0,restored,4,fence,0.09699305471917781,0.614133197763091,3934,23391
SevereJPEG,40.0,restored,5,pole,0.2559050925432898,0.44594143191181385,107772,128092
SevereJPEG,40.0,restored,6,traffic light,0.6706902835483636,0.7078935220803201,64990,49611
SevereJPEG,40.0,restored,7,traffic sign,0.6176748361276568,0.7281626173993563,90716,82283
SevereJPEG,40.0,restored,8,vegetation,0.8206569469588999,0.8859483288725927,1923821,1857465
SevereJPEG,40.0,restored,9,terrain,0.3727592237102186,0.4407230554751113,148481,92511
SevereJPEG,40.0,restored,10,sky,0.913482553111539,0.9459546842230253,349503,343038
SevereJPEG,40.0,restored,11,person,0.2263943598752486,0.30025659447808684,97430,61041
SevereJPEG,40.0,restored,12,rider,0.0,0.0,5979,0
SevereJPEG,40.0,restored,13,car,0.8453853577962268,0.9413586385810925,935142,986467
SevereJPEG,40.0,restored,14,truck,0.46407201865543485,0.5244428101570958,48951,32040
SevereJPEG,40.0,restored,15,bus,,,0,0
SevereJPEG,40.0,restored,16,train,,,0,0
SevereJPEG,40.0,restored,17,motorcycle,0.0,,0,13902
SevereJPEG,40.0,restored,18,bicycle,0.21213098886917245,0.35662628819381664,11062,11480
SevereJPEG,20.0,distorted,0,road,0.9592861462125344,0.9765743110708829,3477934,3459140
SevereJPEG,20.0,distorted,1,sidewalk,0.6118784064966682,0.7206493699771803,403160,362205
SevereJPEG,20.0,distorted,2,building,0.7584652678814917,0.9247587320558953,1572940,1799457
SevereJPEG,20.0,distorted,3,wall,0.0,0.0,4345,1422
SevereJPEG,20.0,distorted,4,fence,0.08293662173788356,0.3675648195221149,3934,14947
SevereJPEG,20.0,distorted,5,pole,0.24972706199057804,0.46481460861819396,107772,142917
SevereJPEG,20.0,distorted,6,traffic light,0.5900231296749672,0.6711955685490075,64990,52562
SevereJPEG,20.0,distorted,7,traffic sign,0.5927614810695584,0.7050134485647516,90716,81135
SevereJPEG,20.0,distorted,8,vegetation,0.7653843670526832,0.8256838863906777,1923821,1740033
SevereJPEG,20.0,distorted,9,terrain,0.34305355998143194,0.5226055858998795,148481,155311
SevereJPEG,20.0,distorted,10,sky,0.9139638291030461,0.9433280973267755,349503,340925
SevereJPEG,20.0,distorted,11,person,0.2136718313130705,0.25492148208970544,97430,43646
SevereJPEG,20.0,distorted,12,rider,0.0,0.0,5979,0
SevereJPEG,20.0,distorted,13,car,0.8559035392314779,0.9557553826049947,935142,1002863
SevereJPEG,20.0,distorted,14,truck,0.4937092645376809,0.5555351269636984,48951,33324
SevereJPEG,20.0,distorted,15,bus,,,0,0
SevereJPEG,20.0,distorted,16,train,,,0,0
SevereJPEG,20.0,distorted,17,motorcycle,0.0,,0,5770
SevereJPEG,20.0,distorted,18,bicycle,0.25043488345123505,0.39043572590851566,11062,10503
SevereJPEG,20.0,restored,0,road,0.9558760125877095,0.9721374816198353,3477934,3440197
SevereJPEG,20.0,restored,1,sidewalk,0.6039772954475141,0.7118216092866356,403160,358965
SevereJPEG,20.0,restored,2,building,0.7633915661399387,0.911296680102229,1572940,1738168
SevereJPEG,20.0,restored,3,wall,0.0,0.0,4345,1994
SevereJPEG,20.0,restored,4,fence,0.09323820334035998,0.5846466700559227,3934,23034
SevereJPEG,20.0,restored,5,pole,0.25154129493297755,0.47587499536057604,107772,147401
SevereJPEG,20.0,restored,6,traffic light,0.5846574015525569,0.6686721034005232,64990,52796
SevereJPEG,20.0,restored,7,traffic sign,0.5868142000922084,0.7015300498258301,90716,81374
SevereJPEG,20.0,restored,8,vegetation,0.7756057097992527,0.8452090916982401,1923821,1798676
SevereJPEG,20.0,restored,9,terrain,0.31263793096228176,0.5028050727029048,148481,164973
SevereJPEG,20.0,restored,10,sky,0.9114782811122997,0.9410391327113072,349503,340231
SevereJPEG,20.0,restored,11,person,0.200893451868167,0.2321666837729652,97430,37787
SevereJPEG,20.0,restored,12,rider,0.0,0.0,5979,0
SevereJPEG,20.0,restored,13,car,0.8520601380464977,0.9534872778679602,935142,1002963
